Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201612,06,237000,037,4146,42468 ,00000 ,20256 ,348,31080, , ,918021460  ,4,9,12,Lomita,6,6,2453074,0,0,0,0,0,0,1,13,1387500,6,6,2453074,0,0,0,0,0,0,1,13,1387500
201612,06,239000,037,1610,43000 ,00000 ,462257 ,348,31080, ,1,90802      ,4,9,12,Long Beach,22,22,8182168,2,4,652130,0,0,0,1,94,14637214,22,22,8182168,2,4,652130,0,0,0,1,94,14637214
201612,06,240000,061,1612,43140 ,00000 ,6430 ,472,40900, , ,956501330  ,4,9,0,Loomis town,16,16,5230464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,241000,059,4200,43224 ,00000 ,11449 ,348,31080, , ,90720      ,4,9,12,Los Alamitos,2,2,750000,0,0,0,0,0,0,1,5,750000,2,2,750000,0,0,0,0,0,0,1,5,750000
201612,06,242000,085,1620,43280 ,00000 ,28976 ,488,41940, , ,94022      ,4,9,12,Los Altos,52,52,47780190,0,0,0,0,0,0,0,0,0,52,52,47780190,0,0,0,0,0,0,0,0,0
201612,06,243000,085,1625,43294 ,00000 ,7922 ,488,41940, , ,94022      ,4,9,12,Los Altos Hills town,34,34,25520898,0,0,0,0,0,0,0,0,0,34,34,25520898,0,0,0,0,0,0,0,0,0
201612,06,244000,037,1630,44000 ,00000 ,3792621 ,348,31080, ,1,90012      ,4,9,12,Los Angeles,1796,1796,864535489,333,666,121905114,26,89,26575815,256,11339,2085644389,1796,1796,864535489,333,666,121905114,26,89,26575815,256,11339,2085644389
201612,06,245000,037,    ,99990 ,00000 ,1057426 ,348,31080, , ,918021460  ,4,9,12,Los Angeles County Unincorporated Area,481,481,216864074,28,56,12972890,9,34,6773876,3,67,8528000,481,481,216864074,28,56,12972890,9,34,6773876,3,67,8528000
201612,06,247000,085,1640,44112 ,00000 ,29413 ,488,41940, , ,95030      ,4,9,12,Los Gatos town,51,51,39768877,0,0,0,0,0,0,0,0,0,51,51,39768877,0,0,0,0,0,0,0,0,0
201612,06,249000,037,1660,44574 ,00000 ,69772 ,348,31080, , ,90262      ,4,9,12,Lynwood,6,6,1680000,0,0,0,0,0,0,0,0,0,6,6,1680000,0,0,0,0,0,0,0,0,0
201612,06,250000,039,1680,45022 ,00000 ,61416 ,260,31460, ,1,93637      ,4,9,12,Madera,185,185,26364673,0,0,0,0,0,0,0,0,0,185,185,26364673,0,0,0,0,0,0,0,0,0
201612,06,251000,039,    ,99990 ,00000 ,70729 ,260,31460, , ,93637      ,4,9,12,Madera County Unincorporated Area,100,100,23683154,0,0,0,0,0,0,0,0,0,100,100,23683154,0,0,0,0,0,0,0,0,0
201612,06,251500,037,1685,45246 ,00000 ,12645 ,348,31080, , ,902654865  ,4,9,12,Malibu,8,8,16531306,0,0,0,0,0,0,0,0,0,8,8,16531306,0,0,0,0,0,0,0,0,0
201612,06,252000,051,1687,45358 ,00000 ,8234 ,999,99999, , ,93546      ,4,9,12,Mammoth Lakes town,16,16,7268583,0,0,0,0,0,0,0,0,0,16,16,7268583,0,0,0,0,0,0,0,0,0
201612,06,253000,037,1690,45400 ,00000 ,35135 ,348,31080, , ,90266      ,4,9,12,Manhattan Beach,116,116,79885023,0,0,0,0,0,0,0,0,0,116,116,79885023,0,0,0,0,0,0,0,0,0
201612,06,254000,077,4434,45484 ,00000 ,67096 ,488,44700, , ,95337      ,4,9,12,Manteca,593,593,119720535,0,0,0,0,0,0,0,0,0,593,593,119720535,0,0,0,0,0,0,0,0,0
201612,06,256000,041,    ,99990 ,00000 ,67427 ,488,41860, , ,94903      ,4,9,12,Marin County Unincorporated Area,38,38,24625050,0,0,0,0,0,0,0,0,0,38,38,24625050,0,0,0,0,0,0,0,0,0
201612,06,259000,013,1710,46114 ,00000 ,35824 ,488,41860, , ,945532394  ,4,9,12,Martinez,27,27,4274800,0,0,0,0,0,0,0,0,0,27,27,4274800,0,0,0,0,0,0,0,0,0
201612,06,261000,037,1730,46492 ,00000 ,27395 ,348,31080, , ,90270      ,4,9,12,Maywood,1,1,254000,0,0,0,0,0,0,0,0,0,1,1,254000,0,0,0,0,0,0,0,0,0
201612,06,263000,045,    ,99990 ,00000 ,59156 ,999,99999,2, ,95482      ,4,9,8,Mendocino County Unincorporated Area,100,100,10855441,0,0,0,0,0,0,0,0,0,67,67,6181214,0,0,0,0,0,0,0,0,0
201612,06,264000,019,1740,46828 ,00000 ,11014 ,260,23420, , ,93640      ,4,9,0,Mendota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,265000,081,1745,46870 ,00000 ,32026 ,488,41860, , ,94025      ,4,9,1,Menlo Park,51,51,34449041,0,0,0,0,0,0,9,166,20848311,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,265300,065,1743,46842 ,00000 ,77519 ,348,40140, , ,92586      ,4,9,12,Menifee,565,565,153813975,0,0,0,0,0,0,0,0,0,565,565,153813975,0,0,0,0,0,0,0,0,0
201612,06,267000,047,    ,99990 ,00000 ,89167 ,382,32900, , ,95340      ,4,9,12,Merced County Unincorporated Area,114,114,24177716,0,0,0,0,0,0,0,0,0,114,114,24177716,0,0,0,0,0,0,0,0,0
201612,06,268000,041,1765,47710 ,00000 ,13903 ,488,41860, , ,94941      ,4,9,7,Mill Valley,6,6,5393275,0,0,0,0,0,0,0,0,0,1,1,1686000,0,0,0,0,0,0,0,0,0
201612,06,269000,081,1760,47486 ,00000 ,21532 ,488,41860, , ,94030      ,4,9,12,Millbrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,270000,085,1770,47766 ,00000 ,66790 ,488,41940, ,1,950355479  ,4,9,12,Milpitas,104,104,34489380,0,0,0,0,0,0,7,55,14292617,104,104,34489380,0,0,0,0,0,0,7,55,14292617
201612,06,271000,059,1786,48256 ,00000 ,93305 ,348,31080, , ,92691      ,4,9,12,Mission Viejo,32,32,9563625,0,0,0,0,0,0,0,0,0,32,32,9563625,0,0,0,0,0,0,0,0,0
201612,06,275000,037,1800,48648 ,00000 ,36590 ,348,31080, , ,910165107  ,4,9,6,Monrovia,18,18,4300502,0,0,0,0,0,0,0,0,0,11,11,2230390,0,0,0,0,0,0,0,0,0
201612,06,277000,071,1815,48788 ,00000 ,36664 ,348,40140, , ,91763      ,4,9,12,Montclair,35,35,10999350,1,2,332500,0,0,0,3,24,3800212,35,35,10999350,1,2,332500,0,0,0,3,24,3800212
201612,06,278000,085,1835,48956 ,00000 ,3341 ,488,41940, , ,95030      ,4,9,12,Monte Sereno,9,9,12245771,1,2,1480748,0,0,0,0,0,0,9,9,12245771,1,2,1480748,0,0,0,0,0,0
201612,06,279000,037,1820,48816 ,00000 ,62500 ,348,31080, , ,90640      ,4,9,12,Montebello,1,1,235139,0,0,0,0,0,0,0,0,0,1,1,235139,0,0,0,0,0,0,0,0,0
201612,06,281000,053,    ,99990 ,00000 ,100213 ,999,41500, , ,93901      ,4,9,12,Monterey County Unincorporated Area,253,253,69773631,1,2,215865,6,23,5268834,2,46,7317355,253,253,69773631,1,2,215865,6,23,5268834,2,46,7317355
201612,06,282000,037,1830,48914 ,00000 ,60269 ,348,31080, ,1,91754      ,4,9,12,Monterey Park,61,61,16011027,0,0,0,0,0,0,0,0,0,61,61,16011027,0,0,0,0,0,0,0,0,0
201612,06,285000,065,1849,49270 ,00000 ,193365 ,348,40140, , ,925520805  ,4,9,11,Moreno Valley,112,112,41826068,0,0,0,0,0,0,15,120,13033206,100,100,37858963,0,0,0,0,0,0,15,120,13033206
201612,06,286000,085,1850,49278 ,00000 ,37882 ,488,41940, , ,95037      ,4,9,12,Morgan Hill,166,166,48874911,1,2,227308,11,36,8390221,7,70,16247665,166,166,48874911,1,2,227308,11,36,8390221,7,70,16247665
201612,06,289000,085,1863,49670 ,00000 ,74066 ,488,41940, ,1,94039      ,4,9,12,Mountain View,107,107,32951539,0,0,0,8,29,7514379,10,362,54676346,107,107,32951539,0,0,0,8,29,7514379,10,362,54676346
201612,06,290000,065,1877,50076 ,00000 ,103466 ,348,40140, , ,92362      ,4,9,12,Murrieta,143,143,38793413,0,0,0,10,34,3541950,20,102,10921090,143,143,38793413,0,0,0,10,34,3541950,20,102,10921090
201612,06,293000,073,1885,50398 ,00000 ,58582 ,999,41740, , ,919504397  ,4,9,3,National City,7,7,1555663,0,0,0,0,0,0,9,62,12497018,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,294000,071,1890,50734 ,00000 ,4844 ,348,40140, , ,92363      ,4,9,11,Needles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,296000,057,    ,99990 ,00000 ,66656 ,999,99999,2, ,95959      ,4,9,12,Nevada County Unincorporated Area,143,143,29258669,3,6,474219,0,0,0,0,0,0,143,143,29258669,3,6,474219,0,0,0,0,0,0
201612,06,297000,001,1900,50916 ,00000 ,42573 ,488,41860, , ,94560      ,4,9,9,Newark,220,220,66592885,0,0,0,4,14,3997986,30,196,50614586,201,201,60246319,0,0,0,4,14,3997986,27,179,45785886
201612,06,299000,059,1912,51182 ,00000 ,85186 ,348,31080, ,1,92660      ,4,9,0,Newport Beach,108,108,89769568,18,36,12000216,1,3,1061398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,300000,065,1919,51560 ,00000 ,27063 ,348,40140, , ,92860      ,4,9,12,Norco,3,3,678467,0,0,0,0,0,0,0,0,0,3,3,678467,0,0,0,0,0,0,0,0,0
201612,06,301000,037,1950,52526 ,00000 ,105549 ,348,31080, , ,90650      ,4,9,12,Norwalk,24,24,3993626,0,0,0,5,19,3182760,0,0,0,24,24,3993626,0,0,0,5,19,3182760,0,0,0
201612,06,302000,041,1955,52582 ,00000 ,51904 ,488,41860, , ,94945      ,4,9,12,Novato,10,10,4592803,0,0,0,0,0,0,0,0,0,10,10,4592803,0,0,0,0,0,0,0,0,0
201612,06,304000,001,1970,53000 ,00000 ,390724 ,488,41860, ,1,94612      ,4,9,12,Oakland,181,181,72308496,4,8,1604336,4,12,2617232,28,1934,294390613,181,181,72308496,4,8,1604336,4,12,2617232,28,1934,294390613
201612,06,304100,013,1975,53070 ,00000 ,35432 ,488,41860, , ,94561      ,4,9,12,Oakley,295,295,84304675,0,0,0,0,0,0,0,0,0,295,295,84304675,0,0,0,0,0,0,0,0,0
201612,06,305000,073,1990,53322 ,00000 ,167086 ,999,41740, , ,92054      ,4,9,12,Oceanside,26,26,8526804,0,0,0,15,45,6387000,18,318,43194041,26,26,8526804,0,0,0,15,45,6387000,18,318,43194041
201612,06,307000,071,2005,53896 ,00000 ,163924 ,348,40140, ,1,91764      ,4,9,12,Ontario,448,448,88899356,0,0,0,0,0,0,29,206,25065964,448,448,88899356,0,0,0,0,0,0,29,206,25065964
201612,06,308000,059,2015,53980 ,00000 ,136416 ,348,31080, ,1,92866      ,4,9,12,Orange,10,10,1682164,5,10,934483,0,0,0,6,126,18193367,10,10,1682164,5,10,934483,0,0,0,6,126,18193367
201612,06,309000,059,    ,99990 ,00000 ,121160 ,348,31080, , ,927035000  ,4,9,12,Orange County Unincorporated Area,687,687,241147907,3,6,1242200,0,0,0,18,379,43391462,687,687,241147907,3,6,1242200,0,0,0,18,379,43391462
201612,06,310000,019,2020,54008 ,00000 ,9078 ,260,23420, , ,93646      ,4,9,12,Orange Cove,5,5,666363,0,0,0,0,0,0,0,0,0,5,5,666363,0,0,0,0,0,0,0,0,0
201612,06,313000,007,2045,54386 ,00000 ,15546 ,999,17020, , ,95965      ,4,9,12,Oroville,15,15,2820755,0,0,0,0,0,0,0,0,0,15,15,2820755,0,0,0,0,0,0,0,0,0
201612,06,314000,111,2050,54652 ,00000 ,197899 ,348,37100, ,1,93030      ,4,9,0,Oxnard,96,96,23982388,0,0,0,12,44,6934800,19,452,53551269,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,316000,081,2060,54806 ,00000 ,37234 ,488,41860, , ,94044      ,4,9,12,Pacifica,8,8,3126800,1,2,685200,1,3,1163100,0,0,0,8,8,3126800,1,2,685200,1,3,1163100,0,0,0
201612,06,317000,065,2080,55184 ,00000 ,48445 ,348,40140, , ,92260      ,4,9,12,Palm Desert,75,75,42708628,0,0,0,2,6,1232452,4,207,33075000,75,75,42708628,0,0,0,2,6,1232452,4,207,33075000
201612,06,318000,065,2085,55254 ,00000 ,44552 ,348,40140, , ,92263      ,4,9,12,Palm Springs,137,137,48601658,0,0,0,0,0,0,0,0,0,137,137,48601658,0,0,0,0,0,0,0,0,0
201612,06,319000,037,2072,55156 ,00000 ,152750 ,348,31080, , ,93550      ,4,9,12,Palmdale,169,169,37243632,0,0,0,0,0,0,0,0,0,169,169,37243632,0,0,0,0,0,0,0,0,0
201612,06,320000,085,2090,55282 ,00000 ,64403 ,488,41940, ,1,94301      ,4,9,12,Palo Alto,85,85,55212447,0,0,0,0,0,0,1,13,1300000,85,85,55212447,0,0,0,0,0,0,1,13,1300000
201612,06,321000,037,2095,55380 ,00000 ,13438 ,348,31080, , ,90274      ,4,9,0,Palos Verdes Estates,15,15,10958655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,323000,037,2105,55618 ,00000 ,54098 ,348,31080, , ,90723      ,4,9,12,Paramount,20,20,4528935,0,0,0,0,0,0,0,0,0,20,20,4528935,0,0,0,0,0,0,0,0,0
201612,06,324000,019,2120,55856 ,00000 ,14494 ,260,23420, , ,936482433  ,4,9,0,Parlier,18,18,2130210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,325000,037,5508,56000 ,00000 ,137122 ,348,31080, ,1,911011704  ,4,9,12,Pasadena,33,33,8959225,0,0,0,1,4,1233110,15,373,104213647,33,33,8959225,0,0,0,1,4,1233110,15,373,104213647
201612,06,328000,065,5568,56700 ,00000 ,68386 ,348,40140, , ,925702200  ,4,9,0,Perris,157,157,18102308,0,0,0,0,0,0,15,106,7368921,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,330000,037,2145,56924 ,00000 ,62942 ,348,31080, , ,906601016  ,4,9,4,Pico Rivera,2,2,470568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,331000,001,2150,56938 ,00000 ,10667 ,488,41860, , ,94611      ,4,9,11,Piedmont,3,3,3557143,0,0,0,0,0,0,0,0,0,2,2,3000000,0,0,0,0,0,0,0,0,0
201612,06,332000,013,2160,57288 ,00000 ,18390 ,488,41860, , ,94564      ,4,9,0,Pinole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,334000,013,2175,57456 ,00000 ,63264 ,488,41860, , ,94565      ,4,9,11,Pittsburg,174,174,40426642,0,0,0,0,0,0,13,244,33248741,153,153,36099401,0,0,0,0,0,0,12,230,31498741
201612,06,335000,059,2195,57526 ,00000 ,50533 ,348,31080, , ,92870      ,4,9,9,Placentia,50,50,12901219,0,0,0,0,0,0,1,5,935664,38,38,9817556,0,0,0,0,0,0,0,0,0
201612,06,336000,061,    ,99990 ,00000 ,108128 ,472,40900, , ,95603      ,4,9,12,Placer County Unincorporated Area,430,430,222324355,1,2,368483,0,0,0,1,32,10726494,430,430,222324355,1,2,368483,0,0,0,1,32,10726494
201612,06,337000,017,2200,57540 ,00000 ,10389 ,472,40900, , ,95667      ,4,9,10,Placerville,71,71,13427480,0,0,0,0,0,0,0,0,0,67,67,12681434,0,0,0,0,0,0,0,0,0
201612,06,338000,013,2210,57764 ,00000 ,33152 ,488,41860, , ,94523      ,4,9,11,Pleasant Hill,6,6,2402125,0,0,0,0,0,0,0,0,0,6,6,2402125,0,0,0,0,0,0,0,0,0
201612,06,339000,001,2215,57792 ,00000 ,70285 ,488,41860, ,1,94566      ,4,9,10,Pleasanton,55,55,32893263,1,2,418225,0,0,0,22,475,88010185,37,37,23120020,1,2,418225,0,0,0,15,257,56068675
201612,06,340000,063,    ,99990 ,00000 ,17903 ,999,99999, , ,959719143  ,4,9,12,Plumas County Unincorporated Area,45,45,7764653,0,0,0,0,0,0,0,0,0,45,45,7764653,0,0,0,0,0,0,0,0,0
201612,06,343000,037,2230,58072 ,00000 ,149058 ,348,31080, , ,91766      ,4,9,12,Pomona,75,75,14590382,0,0,0,3,12,1943391,14,127,21790750,75,75,14590382,0,0,0,3,12,1943391,14,127,21790750
201612,06,345000,107,2245,58240 ,00000 ,54165 ,546,47300, ,1,93257      ,4,9,12,Porterville,43,43,11501953,0,0,0,0,0,0,0,0,0,43,43,11501953,0,0,0,0,0,0,0,0,0
201612,06,346000,063,2255,58352 ,00000 ,2104 ,999,99999, , ,96122      ,4,9,12,Portola,2,2,231000,0,0,0,0,0,0,0,0,0,2,2,231000,0,0,0,0,0,0,0,0,0
201612,06,347000,081,2257,58380 ,00000 ,4353 ,488,41860, , ,94028      ,4,9,11,Portola Valley town,8,8,19353984,0,0,0,0,0,0,0,0,0,7,7,17468627,0,0,0,0,0,0,0,0,0
201612,06,348000,073,2260,58520 ,00000 ,47811 ,999,41740, , ,92064      ,4,9,12,Poway,18,18,10089270,0,0,0,0,0,0,0,0,0,18,18,10089270,0,0,0,0,0,0,0,0,0
201612,06,348900,067,2277,59444 ,00000 ,64776 ,472,40900, ,1,956706111  ,4,9,12,Rancho Cordova,326,326,95970105,0,0,0,0,0,0,0,0,0,326,326,95970105,0,0,0,0,0,0,0,0,0
201612,06,349000,071,2278,59451 ,00000 ,165269 ,348,40140, , ,91730      ,4,9,12,Rancho Cucamonga,165,165,50406551,0,0,0,0,0,0,0,0,0,165,165,50406551,0,0,0,0,0,0,0,0,0
201612,06,350000,065,2281,59500 ,00000 ,17218 ,348,40140, , ,92270      ,4,9,12,Rancho Mirage,47,47,18344224,0,0,0,0,0,0,0,0,0,47,47,18344224,0,0,0,0,0,0,0,0,0
201612,06,351000,037,2284,59514 ,00000 ,41643 ,348,31080, , ,90274      ,4,9,12,Rancho Palos Verdes,15,15,2096364,0,0,0,0,0,0,0,0,0,15,15,2096364,0,0,0,0,0,0,0,0,0
201612,06,351500,059,2288,59587 ,00000 ,47853 ,348,31080, , ,926882824  ,4,9,12,Rancho Santa Margarita,33,33,4119775,0,0,0,0,0,0,0,0,0,33,33,4119775,0,0,0,0,0,0,0,0,0
201612,06,353000,089,2296,59920 ,00000 ,89861 ,454,39820, ,1,96001      ,4,9,12,Redding,133,133,29076172,0,0,0,0,0,0,0,0,0,133,133,29076172,0,0,0,0,0,0,0,0,0
201612,06,354000,071,2297,59962 ,00000 ,68747 ,348,40140, ,1,92373      ,4,9,9,Redlands,43,43,8195639,0,0,0,0,0,0,3,15,636534,28,28,4448444,0,0,0,0,0,0,0,0,0
201612,06,355000,037,2300,60018 ,00000 ,66748 ,348,31080, , ,90277      ,4,9,12,Redondo Beach,123,123,39932387,0,0,0,0,0,0,0,0,0,123,123,39932387,0,0,0,0,0,0,0,0,0
201612,06,356000,081,2305,60102 ,00000 ,76815 ,488,41860, ,1,940640391  ,4,9,8,Redwood City,32,32,13108591,1,2,650000,0,0,0,10,495,78968439,21,21,9284761,1,2,650000,0,0,0,6,347,47480352
201612,06,357000,019,2315,60242 ,00000 ,24194 ,260,23420, , ,93654      ,4,9,11,Reedley,7,7,841033,0,0,0,0,0,0,0,0,0,7,7,841033,0,0,0,0,0,0,0,0,0
201612,06,358000,071,2320,60466 ,00000 ,99171 ,348,40140, , ,92376      ,4,9,10,Rialto,0,0,0,0,0,0,0,0,0,1,15,1852937,0,0,0,0,0,0,0,0,0,1,15,1852937
201612,06,359000,013,2330,60620 ,00000 ,103701 ,488,41860, , ,94804      ,4,9,1,Richmond,66,66,13642832,0,0,0,0,0,0,3,15,2781213,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,364000,099,2360,61068 ,00000 ,22678 ,382,33700, , ,95367      ,4,9,12,Riverbank,47,47,6824520,0,0,0,0,0,0,0,0,0,47,47,6824520,0,0,0,0,0,0,0,0,0
201612,06,365000,065,2370,62000 ,00000 ,303871 ,348,40140, ,1,92522      ,4,9,12,Riverside,219,219,48458903,0,0,0,0,0,0,8,254,18940194,219,219,48458903,0,0,0,0,0,0,8,254,18940194
201612,06,366000,065,    ,99990 ,00000 ,504392 ,348,40140, , ,92501      ,4,9,12,Riverside County Unincorporated Area,1512,1512,418502232,0,0,0,0,0,0,0,0,0,1512,1512,418502232,0,0,0,0,0,0,0,0,0
201612,06,367000,061,2375,62364 ,00000 ,56974 ,472,40900, , ,95677      ,4,9,12,Rocklin,561,561,154772347,0,0,0,0,0,0,11,220,22918761,561,561,154772347,0,0,0,0,0,0,11,220,22918761
201612,06,368000,097,2377,62546 ,00000 ,40971 ,488,42220, , ,949282411  ,4,9,12,Rohnert Park,122,122,18287425,0,0,0,0,0,0,0,0,0,122,122,18287425,0,0,0,0,0,0,0,0,0
201612,06,369000,037,2385,62602 ,00000 ,1860 ,348,31080, , ,918021460  ,4,9,12,Rolling Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,370000,037,2387,62644 ,00000 ,8067 ,348,31080, , ,918021460  ,4,9,12,Rolling Hills Estates,5,5,2920100,0,0,0,0,0,0,0,0,0,5,5,2920100,0,0,0,0,0,0,0,0,0
201612,06,371000,037,2400,62896 ,00000 ,53764 ,348,31080, , ,91770      ,4,9,11,Rosemead,31,31,8848643,1,2,598420,0,0,0,2,28,2795521,28,28,7976053,1,2,598420,0,0,0,2,28,2795521
201612,06,372000,061,2405,62938 ,00000 ,118788 ,472,40900, ,1,95678      ,4,9,12,Roseville,862,862,243857423,0,0,0,0,0,0,1,58,8322575,862,862,243857423,0,0,0,0,0,0,1,58,8322575
201612,06,373000,041,2407,62980 ,00000 ,2415 ,488,41860, , ,94957      ,4,9,12,Ross town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,374000,067,2420,64000 ,00000 ,466488 ,472,40900, ,1,95811      ,4,9,12,Sacramento,1017,1017,240302524,53,106,15861653,0,0,0,16,559,75691878,1017,1017,240302524,53,106,15861653,0,0,0,16,559,75691878
201612,06,375000,067,    ,99990 ,00000 ,554554 ,472,40900, , ,95827      ,4,9,12,Sacramento County Unincorporated Area,581,581,205767761,0,0,0,0,0,0,0,0,0,581,581,205767761,0,0,0,0,0,0,0,0,0
201612,06,376000,053,2435,64224 ,00000 ,150441 ,999,41500, ,1,93901      ,4,9,12,Salinas,2,2,188000,1,2,332274,0,0,0,4,48,4000000,2,2,188000,1,2,332274,0,0,0,4,48,4000000
201612,06,377000,041,2445,64434 ,00000 ,12336 ,488,41860, , ,94960      ,4,9,2,San Anselmo town,3,3,2257720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,378000,069,    ,99990 ,00000 ,18479 ,488,41940, , ,95023      ,4,9,1,San Benito County Unincorporated Area,82,82,25552647,1,2,250037,0,0,0,0,0,0,10,10,1806950,0,0,0,0,0,0,0,0,0
201612,06,379000,071,2450,65000 ,00000 ,209924 ,348,40140, ,1,92418      ,4,9,11,San Bernardino,35,35,6593303,0,0,0,0,0,0,8,62,5623258,32,32,5980130,0,0,0,0,0,0,8,62,5623258
201612,06,380000,071,    ,99990 ,00000 ,291776 ,348,40140, , ,924150187  ,4,9,12,San Bernardino County Unincorporated Area,496,496,95957706,0,0,0,8,29,1480143,0,0,0,496,496,95957706,0,0,0,8,29,1480143,0,0,0
201612,06,381000,081,2455,65028 ,00000 ,41114 ,488,41860, , ,94066      ,4,9,9,San Bruno,1,1,469960,0,0,0,0,0,0,1,83,19165000,0,0,0,0,0,0,0,0,0,1,83,19165000
201612,06,382000,111,2460,65042 ,00000 ,106433 ,348,37100, ,1,93002      ,4,9,12,San Buenaventura,57,57,7111399,8,16,1803399,6,22,3184972,19,153,19081809,57,57,7111399,8,16,1803399,6,22,3184972,19,153,19081809
201612,06,383000,081,2465,65070 ,00000 ,28406 ,488,41860, , ,940703085  ,4,9,12,San Carlos,16,16,11702801,0,0,0,0,0,0,10,253,45334234,16,16,11702801,0,0,0,0,0,0,10,253,45334234
201612,06,384000,059,2470,65084 ,00000 ,63522 ,348,31080, , ,92673      ,4,9,12,San Clemente,101,101,52785591,0,0,0,1,3,1237715,0,0,0,101,101,52785591,0,0,0,1,3,1237715,0,0,0
201612,06,385000,073,2475,66000 ,00000 ,1307402 ,999,41740, ,1,921014154  ,4,9,12,San Diego,821,821,249260348,60,120,20978237,44,141,24006671,120,5458,1008440941,821,821,249260348,60,120,20978237,44,141,24006671,120,5458,1008440941
201612,06,386000,073,    ,99990 ,00000 ,486604 ,999,41740, , ,92123      ,4,9,12,San Diego County Unincorporated Area,484,484,182621668,0,0,0,10,31,4260849,7,97,13002324,484,484,182621668,0,0,0,10,31,4260849,7,97,13002324
201612,06,387000,037,2477,66070 ,00000 ,33371 ,348,31080, , ,91773      ,4,9,11,San Dimas,18,18,5358325,0,0,0,0,0,0,0,0,0,17,17,5054574,0,0,0,0,0,0,0,0,0
201612,06,388000,037,2480,66140 ,00000 ,23645 ,348,31080, , ,91340      ,4,9,12,San Fernando,5,5,400000,0,0,0,2,8,200000,0,0,0,5,5,400000,0,0,0,2,8,200000,0,0,0
201612,06,389000,075,2485,67000 ,00000 ,805235 ,488,41860, ,1,94103      ,4,9,12,San Francisco,123,123,33581373,19,38,17034908,8,26,13729285,41,3900,1080121307,123,123,33581373,19,38,17034908,8,26,13729285,41,3900,1080121307
201612,06,390000,037,2490,67042 ,00000 ,39718 ,348,31080, , ,917780130  ,4,9,10,San Gabriel,73,73,26371098,0,0,0,0,0,0,2,11,2765699,60,60,22368175,0,0,0,0,0,0,0,0,0
201612,06,391000,065,2500,67112 ,00000 ,44199 ,348,40140, , ,92583      ,4,9,12,San Jacinto,146,146,21938303,0,0,0,0,0,0,0,0,0,146,146,21938303,0,0,0,0,0,0,0,0,0
201612,06,392000,019,2505,67126 ,00000 ,4001 ,260,23420, , ,93660      ,4,9,12,San Joaquin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,06,393000,077,    ,99990 ,00000 ,141995 ,488,44700, , ,95205      ,4,9,12,San Joaquin County Unincorporated Area,383,383,122000524,0,0,0,0,0,0,0,0,0,383,383,122000524,0,0,0,0,0,0,0,0,0
201612,06,394000,085,2510,68000 ,00000 ,945942 ,488,41940, ,1,951131905  ,4,9,12,San Jose,222,222,59028341,2,4,733351,10,37,6807597,66,2465,289256363,222,222,59028341,2,4,733351,10,37,6807597,66,2465,289256363
201612,06,395000,069,2515,68014 ,00000 ,1862 ,488,41940, , ,95045      ,4,9,10,San Juan Bautista,11,11,2627286,0,0,0,0,0,0,0,0,0,10,10,2443000,0,0,0,0,0,0,0,0,0
201612,06,396000,059,2519,68028 ,00000 ,34593 ,348,31080, , ,92675      ,4,9,12,San Juan Capistrano,62,62,28327083,0,0,0,0,0,0,0,0,0,62,62,28327083,0,0,0,0,0,0,0,0,0
201612,06,397000,001,6420,68084 ,00000 ,84950 ,488,41860, ,1,94577      ,4,9,10,San Leandro,2,2,1063113,0,0,0,0,0,0,0,0,0,2,2,1063113,0,0,0,0,0,0,0,0,0
