Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201912,08,595000,019,1220,70360 ,00000 ,170 ,216,19740, , ,80476      ,4,8,12,Silver Plume town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,08,597000,117,1222,70525 ,00000 ,3887 ,999,99999, , ,80498      ,4,8,12,Silverthorne town,126,126,55522444,0,0,0,0,0,0,4,54,10704870,126,126,55522444,0,0,0,0,0,0,4,54,10704870
201912,08,601000,039,1230,70635 ,00000 ,618 ,216,19740, , ,80835      ,4,8,9,Simla town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,08,615000,025,1265,74815 ,00000 ,258 ,999,99999, , ,810760060  ,4,8,12,Sugar City town,1,1,86000,0,0,0,0,0,0,0,0,0,1,1,86000,0,0,0,0,0,0,0,0,0
201912,08,625000,119,    ,99990 ,00000 ,14536 ,999,17820,2, ,80866      ,4,8,12,Teller County Unincorporated Area,91,91,25378488,0,0,0,0,0,0,0,0,0,91,91,25378488,0,0,0,0,0,0,0,0,0
201912,08,629000,001,1285,77290 ,00000 ,118772 ,216,19740,2, ,80229      ,4,8,12,Thornton,752,752,206751742,0,0,0,0,0,0,10,128,35307922,752,752,206751742,0,0,0,0,0,0,10,128,35307922
201912,08,631000,069,1290,77510 ,00000 ,625 ,999,22660,2, ,80547      ,4,8,12,Timnath town,368,368,104415991,0,0,0,4,16,1158582,0,0,0,368,368,104415991,0,0,0,4,16,1158582,0,0,0
201912,08,639000,119,1310,80865 ,00000 ,397 ,999,17820, , ,80860      ,4,8,11,Victor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,08,655000,123,    ,99990 ,00000 ,42473 ,216,24540, , ,80631      ,4,8,12,Weld County Unincorporated Area,157,157,52726636,0,0,0,0,0,0,0,0,0,157,157,52726636,0,0,0,0,0,0,0,0,0
201912,08,657000,069,1345,83230 ,00000 ,6289 ,999,22660, , ,80549      ,4,8,12,Wellington town,115,115,28963346,1,2,450000,0,0,0,10,58,12477136,115,115,28963346,1,2,450000,0,0,0,10,58,12477136
201912,08,661000,001,1355,83835 ,00000 ,63696 ,216,19740,2, ,80031      ,4,8,12,Westminster,108,108,29642441,0,0,0,0,0,0,3,242,28772039,108,108,29642441,0,0,0,0,0,0,3,242,28772039
201912,08,665000,059,1360,84440 ,00000 ,30166 ,216,19740, , ,800338001  ,4,8,12,Wheat Ridge,42,42,11139964,2,4,884799,1,4,765696,0,0,0,42,42,11139964,2,4,884799,1,4,765696,0,0,0
201912,08,673000,123,4560,85485 ,00000 ,14070 ,216,24540,2, ,80550      ,4,8,11,Windsor town,782,782,215709964,0,0,0,3,11,2560035,12,92,15544819,739,739,204114639,0,0,0,3,11,2560035,11,85,14647952
201912,08,677000,119,1380,86090 ,00000 ,7200 ,999,17820, , ,80866      ,4,8,12,Woodland Park,29,29,12035548,0,0,0,0,0,0,0,0,0,29,29,12035548,0,0,0,0,0,0,0,0,0
201912,15,001000,001,    ,00000 ,00000 ,185079 ,999,99999, , ,96720      ,4,9,5,Hawaii County,948,948,297549798,0,0,0,0,0,0,2,29,3229167,340,340,108808054,0,0,0,0,0,0,1,24,2900000
201912,15,005000,003,    ,00000 ,00000 ,953207 ,999,46520, ,1,968133006  ,4,9,10,Honolulu County,970,970,388404880,0,0,0,8,24,15590983,48,1614,304999317,817,817,331338887,0,0,0,8,24,15590983,42,1315,246498406
201912,15,009000,007,    ,00000 ,00000 ,67091 ,999,99999, , ,96766      ,4,9,12,Kauai County,174,174,122119494,3,6,1647275,0,0,0,0,0,0,174,174,122119494,3,6,1647275,0,0,0,0,0,0
201912,15,013000,009,    ,00000 ,00000 ,154834 ,999,27980, , ,96793      ,4,9,12,Maui County,513,513,170614755,6,12,2786465,17,68,28225000,2,64,16429729,513,513,170614755,6,12,2786465,17,68,28225000,2,64,16429729
201912,16,009000,001,    ,99990 ,00000 ,59731 ,147,14260, , ,83702      ,4,8,11,Ada County Unincorporated Area,565,565,189457013,0,0,0,0,0,0,0,0,0,523,523,177130092,0,0,0,0,0,0,0,0,0
201912,16,025000,019,0050,01990 ,91656 ,13816 ,292,26820, , ,83406      ,4,8,12,Ammon,175,175,35137265,0,0,0,0,0,0,0,0,0,175,175,35137265,0,0,0,0,0,0,0,0,0
201912,16,033000,005,0080,03340 ,93289 ,355 ,999,38540, , ,832140061  ,4,8,12,Arimo,1,1,164000,0,0,0,0,0,0,0,0,0,1,1,164000,0,0,0,0,0,0,0,0,0
201912,16,053000,005,    ,99990 ,00000 ,11628 ,999,38540, , ,832016210  ,4,8,2,Bannock County Unincorporated Area,38,38,8663817,0,0,0,0,0,0,0,0,0,3,3,560000,0,0,0,0,0,0,0,0,0
201912,16,065000,013,0140,06220 ,91380 ,2287 ,999,99999, , ,833130825  ,4,8,3,Bellevue,6,6,1153759,2,4,375829,0,0,0,0,0,0,4,4,703990,2,4,375829,0,0,0,0,0,0
201912,16,073000,011,    ,99990 ,00000 ,26405 ,999,99999,2, ,832211700  ,4,8,12,Bingham County Unincorporated Area,139,139,19918980,0,0,0,0,0,0,0,0,0,139,139,19918980,0,0,0,0,0,0,0,0,0
201912,16,093000,001,0180,08830 ,92668 ,205671 ,147,14260, ,1,83701      ,4,8,12,Boise City,698,698,203195315,10,20,3479360,6,24,2200056,23,839,114749727,698,698,203195315,10,20,3479360,6,24,2200056,23,839,114749727
201912,16,097000,015,    ,99990 ,00000 ,5621 ,147,14260,2, ,836311300  ,4,8,12,Boise County Unincorporated Area,69,69,21982912,0,0,0,0,0,0,0,0,0,69,69,21982912,0,0,0,0,0,0,0,0,0
201912,16,109000,019,    ,99990 ,00000 ,30213 ,292,26820, , ,83402      ,4,8,12,Bonneville County Unincorporated Area,268,268,41284525,0,0,0,2,8,500000,0,0,0,268,268,41284525,0,0,0,2,8,500000,0,0,0
201912,16,113000,021,    ,99990 ,00000 ,7711 ,999,99999,2, ,83805      ,4,8,0,Boundary County Unincorporated Area,60,60,14569696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,137000,023,    ,99990 ,00000 ,1633 ,292,26820, , ,83213      ,4,8,0,Butte County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,141000,027,0240,12250 ,90483 ,46237 ,147,14260, , ,83605      ,4,8,12,Caldwell,739,739,101656795,11,22,2222376,11,44,3293367,7,126,14179990,739,739,101656795,11,22,2222376,11,44,3293367,7,126,14179990
201912,16,153000,027,    ,99990 ,00000 ,50187 ,147,14260, , ,83651      ,4,8,10,Canyon County Unincorporated Area,460,460,82859063,0,0,0,0,0,0,0,0,0,408,408,72530490,0,0,0,0,0,0,0,0,0
201912,16,165000,031,    ,99990 ,00000 ,11401 ,999,99999,2, ,833181862  ,4,8,12,Cassia County Unincorporated Area,38,38,7756510,1,2,359896,0,0,0,0,0,0,38,38,7756510,1,2,359896,0,0,0,0,0,0
201912,16,181000,005,0300,14680 ,92852 ,13922 ,999,38540, , ,832020006  ,4,8,12,Chubbuck,96,96,9568332,0,0,0,5,20,1160000,0,0,0,96,96,9568332,0,0,0,5,20,1160000,0,0,0
201912,16,205000,055,0340,16750 ,90621 ,44137 ,518,17660, ,1,83814      ,4,8,6,Coeur dAlene,284,284,64439120,7,14,2952502,1,3,208794,9,273,30591734,152,152,38420964,2,4,894517,0,0,0,3,72,6926783
201912,16,217000,061,0370,19270 ,90690 ,501 ,999,99999, , ,83523      ,4,8,12,Craigmont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,277000,001,0520,23410 ,90345 ,19908 ,147,14260, , ,83616      ,4,8,12,Eagle,460,460,164995165,0,0,0,5,20,2663410,22,390,41218062,460,460,164995165,0,0,0,5,20,2663410,22,390,41218062
201912,16,281000,017,0530,23680 ,90598 ,210 ,999,99999, , ,838360186  ,4,8,12,East Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,289000,035,0550,25120 ,90920 ,125 ,999,99999, , ,838270202  ,4,8,12,Elk River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,297000,045,0560,25570 ,90966 ,6557 ,147,14260, , ,83617      ,4,8,11,Emmett,45,45,6071879,1,2,129910,1,4,392897,0,0,0,44,44,5950056,1,2,129910,1,4,392897,0,0,0
201912,16,301000,025,0570,26290 ,93749 ,416 ,999,99999, , ,83327      ,4,8,12,Fairfield,1,1,130000,0,0,0,0,0,0,0,0,0,1,1,130000,0,0,0,0,0,0,0,0,0
201912,16,329000,043,    ,99990 ,00000 ,6905 ,999,99999,2, ,83445      ,4,8,12,Fremont County Unincorporated Area,127,127,20604765,0,0,0,0,0,0,0,0,0,127,127,20604765,0,0,0,0,0,0,0,0,0
201912,16,337000,001,0650,29620 ,90345 ,10972 ,147,14260, , ,83714      ,4,8,11,Garden City,46,46,4903342,0,0,0,0,0,0,0,0,0,38,38,3640000,0,0,0,0,0,0,0,0,0
201912,16,341000,045,    ,99990 ,00000 ,10162 ,147,14260, , ,83617      ,4,8,12,Gem County Unincorporated Area,86,86,14433541,0,0,0,0,0,0,0,0,0,86,86,14433541,0,0,0,0,0,0,0,0,0
201912,16,369000,073,0710,32770 ,91311 ,452 ,147,14260,2, ,836240069  ,4,8,12,Grand View,1,1,36000,0,0,0,0,0,0,0,0,0,1,1,36000,0,0,0,0,0,0,0,0,0
201912,16,377000,027,0730,33490 ,90483 ,846 ,147,14260, , ,83626      ,4,8,0,Greenleaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,389000,051,0760,34570 ,91403 ,48 ,292,26820,2, ,834250205  ,4,8,8,Hamer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,397000,055,0780,35200 ,91426 ,203 ,518,17660, , ,83833      ,4,8,0,Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,405000,055,0800,36370 ,90621 ,13294 ,518,17660, , ,83835      ,4,8,3,Hayden,133,133,32634469,0,0,0,0,0,0,2,17,2284006,28,28,7290924,0,0,0,0,0,0,0,0,0
201912,16,425000,073,0850,38170 ,91518 ,2633 ,147,14260, , ,836280757  ,4,8,11,Homedale,20,20,3742007,1,2,160254,0,0,0,0,0,0,19,19,3570341,1,2,160254,0,0,0,0,0,0
201912,16,433000,015,0870,38620 ,91541 ,707 ,147,14260, , ,836290246  ,4,8,10,Horseshoe Bend,8,8,1229356,0,0,0,0,0,0,0,0,0,7,7,1076586,0,0,0,0,0,0,0,0,0
201912,16,441000,015,0890,39610 ,91633 ,485 ,147,14260, , ,836310130  ,4,8,12,Idaho City,4,4,856935,0,0,0,0,0,0,0,0,0,4,4,856935,0,0,0,0,0,0,0,0,0
201912,16,449000,019,0900,39700 ,91656 ,56813 ,292,26820, ,1,834050220  ,4,8,12,Idaho Falls,314,314,49058410,0,0,0,0,0,0,0,0,0,314,314,49058410,0,0,0,0,0,0,0,0,0
201912,16,457000,019,0920,40420 ,91656 ,1803 ,292,26820, , ,83427      ,4,8,12,Iona,23,23,5429000,0,0,0,0,0,0,0,0,0,23,23,5429000,0,0,0,0,0,0,0,0,0
201912,16,469000,051,    ,99990 ,00000 ,19412 ,292,26820,2, ,83442      ,4,8,12,Jefferson County Unincorporated Area,212,212,39049563,0,0,0,11,44,3580491,1,6,581491,212,212,39049563,0,0,0,11,44,3580491,1,6,581491
201912,16,473000,053,0950,41320 ,91748 ,10890 ,999,46300, , ,833382614  ,4,8,11,Jerome,49,49,6455177,0,0,0,0,0,0,0,0,0,46,46,6061605,0,0,0,0,0,0,0,0,0
201912,16,477000,053,    ,99990 ,00000 ,10326 ,999,46300, , ,83338      ,4,8,12,Jerome County Unincorporated Area,36,36,5999520,0,0,0,0,0,0,0,0,0,36,36,5999520,0,0,0,0,0,0,0,0,0
201912,16,517000,055,    ,99990 ,00000 ,39672 ,518,17660, , ,838169000  ,4,8,12,Kootenai County Unincorporated Area,484,484,137711363,2,4,662865,0,0,0,0,0,0,484,484,137711363,2,4,662865,0,0,0,0,0,0
201912,16,521000,001,1040,44290 ,91863 ,15210 ,147,14260, , ,83634      ,4,8,12,Kuna,599,599,123229384,2,4,685169,17,62,7921381,0,0,0,599,599,123229384,2,4,685169,17,62,7921381,0,0,0
201912,16,529000,057,    ,99990 ,00000 ,8988 ,999,99999,2, ,83843      ,4,8,10,Latah County Unincorporated Area,46,46,12899111,0,0,0,0,0,0,0,0,0,41,41,11134789,0,0,0,0,0,0,0,0,0
201912,16,553000,051,1090,46720 ,91978 ,458 ,292,26820,2, ,834310160  ,4,8,8,Lewisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,577000,073,1160,50950 ,92070 ,1031 ,147,14260, , ,83639      ,4,8,12,Marsing,6,6,1368000,0,0,0,0,0,0,0,0,0,6,6,1368000,0,0,0,0,0,0,0,0,0
201912,16,589000,027,1170,51850 ,92093 ,513 ,147,14260, , ,83641      ,4,8,12,Melba,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
201912,16,597000,001,1190,52120 ,90345 ,75092 ,147,14260, , ,83642      ,4,8,12,Meridian,2163,2163,509597060,0,0,0,5,20,1759341,76,841,90810702,2163,2163,509597060,0,0,0,5,20,1759341,76,841,90810702
201912,16,601000,027,1200,52660 ,92116 ,5524 ,147,14260, , ,83644      ,4,8,11,Middleton,179,179,39502970,0,0,0,1,3,289705,0,0,0,167,167,36350136,0,0,0,0,0,0,0,0,0
201912,16,625000,057,1250,54550 ,92277 ,23800 ,999,99999, , ,83843      ,4,8,12,Moscow,38,38,9587337,1,2,275301,0,0,0,2,24,4093454,38,38,9587337,1,2,275301,0,0,0,2,24,4093454
201912,16,629000,039,1260,54730 ,92300 ,14206 ,999,99999, , ,836470010  ,4,8,12,Mountain Home,56,56,9107595,0,0,0,0,0,0,0,0,0,56,56,9107595,0,0,0,0,0,0,0,0,0
201912,16,649000,027,1320,56260 ,92438 ,81557 ,147,14260, , ,83651      ,4,8,12,Nampa,1113,1113,155684266,13,26,1608224,13,52,3866167,28,564,46232838,1113,1113,155684266,13,26,1608224,13,52,3866167,28,564,46232838
201912,16,673000,027,1370,58060 ,90483 ,531 ,147,14260, , ,836560257  ,4,8,12,Notus,1,1,286732,0,0,0,0,0,0,0,0,0,1,1,286732,0,0,0,0,0,0,0,0,0
201912,16,697000,079,1420,59590 ,93634 ,1555 ,999,99999, , ,83849      ,4,8,12,Osburn,6,6,885082,0,0,0,0,0,0,0,0,0,6,6,885082,0,0,0,0,0,0,0,0,0
201912,16,701000,073,    ,99990 ,00000 ,7410 ,147,14260,2, ,83650      ,4,8,2,Owyhee County Unincorporated Area,16,16,2985519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,717000,027,1460,60940 ,92714 ,1983 ,147,14260, , ,836600608  ,4,8,12,Parma,2,2,216000,0,0,0,0,0,0,0,0,0,2,2,216000,0,0,0,0,0,0,0,0,0
201912,16,725000,075,1480,61300 ,92783 ,7433 ,999,99999, , ,83661      ,4,8,12,Payette,18,18,2111000,0,0,0,2,8,410000,0,0,0,18,18,2111000,0,0,0,2,8,410000,0,0,0
201912,16,745000,015,1520,63550 ,91541 ,53 ,147,14260, , ,83666      ,4,8,12,Placerville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,753000,005,1540,64090 ,93289 ,54239 ,999,38540,2,1,83205      ,4,8,12,Pocatello,107,107,11932000,2,4,246893,0,0,0,1,6,450000,107,107,11932000,2,4,246893,0,0,0,1,6,450000
201912,16,765000,055,1560,64810 ,92875 ,27574 ,518,17660, , ,83854      ,4,8,12,Post Falls,523,523,111812843,22,44,6559057,8,32,1208130,42,562,50724963,523,523,111812843,22,44,6559057,8,32,1208130,42,562,50724963
201912,16,793000,065,1620,67420 ,93381 ,25484 ,999,99999, , ,83440      ,4,8,12,Rexburg,47,47,13351473,0,0,0,20,75,7964766,8,120,11565642,47,47,13351473,0,0,0,20,75,7964766,8,120,11565642
201912,16,813000,051,1660,67960 ,93036 ,598 ,292,26820,2, ,83443      ,4,8,12,Ririe,6,6,1140000,0,0,0,0,0,0,0,0,0,6,6,1140000,0,0,0,0,0,0,0,0,0
201912,16,817000,051,1670,68500 ,93059 ,580 ,292,26820,2, ,834440242  ,4,8,8,Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,833000,017,1740,72100 ,93197 ,7365 ,999,99999, , ,83864      ,4,8,9,Sandpoint,50,50,10393233,1,2,395660,1,3,340135,0,0,0,41,41,8522896,1,2,395660,1,3,340135,0,0,0
201912,16,845000,079,    ,99990 ,00000 ,5180 ,999,99999, , ,838732348  ,4,8,12,Shoshone County Unincorporated Area,20,20,4143980,0,0,0,0,0,0,0,0,0,20,20,4143980,0,0,0,0,0,0,0,0,0
201912,16,869000,007,1710,71110 ,92691 ,131 ,999,99999, , ,83272      ,4,8,12,St. Charles,2,2,583500,0,0,0,0,0,0,0,0,0,2,2,583500,0,0,0,0,0,0,0,0,0
201912,16,878000,001,1820,76870 ,90805 ,5781 ,147,14260,2, ,83669      ,4,8,12,Star,313,313,107725084,0,0,0,0,0,0,0,0,0,313,313,107725084,0,0,0,0,0,0,0,0,0
201912,16,897000,019,1870,79120 ,93404 ,204 ,292,26820, , ,83449      ,4,8,12,Swan Valley,36,36,4895743,0,0,0,0,0,0,0,0,0,36,36,4895743,0,0,0,0,0,0,0,0,0
201912,16,913000,081,1900,80470 ,93473 ,269 ,999,99999, , ,83452      ,4,8,10,Tetonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,16,921000,083,1920,82810 ,93565 ,44125 ,999,46300, ,1,83301      ,4,8,12,Twin Falls,355,355,63384603,16,32,4518791,48,192,16393861,1,6,533520,355,355,63384603,16,32,4518791,48,192,16393861,1,6,533520
201912,16,925000,083,    ,99990 ,00000 ,21454 ,999,46300,2, ,833016251  ,4,8,12,Twin Falls County Unincorporated Area,89,89,22227814,0,0,0,0,0,0,0,0,0,89,89,22227814,0,0,0,0,0,0,0,0,0
201912,16,977000,027,2030,87670 ,93841 ,1533 ,147,14260, , ,83676      ,4,8,11,Wilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,009000,085,0018,03400 ,00000 ,208 ,999,99999, , ,59212      ,4,8,12,Bainville town,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
201912,30,015000,000,    ,00000 ,00000 ,99999 ,999,99999,2, ,596200517  ,4,8,0,Balance of State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,045000,111,0050,06550 ,00000 ,104170 ,999,13740, ,1,59103      ,4,8,12,Billings,308,308,81575758,25,50,9224206,6,22,2935036,0,0,0,308,308,81575758,25,50,9224206,6,22,2935036,0,0,0
201912,30,057000,031,0080,08950 ,00000 ,37280 ,999,99999, , ,597711230  ,4,8,11,Bozeman,254,254,61905268,37,74,14544722,18,68,11095064,23,438,54851644,241,241,58366960,35,70,13804991,15,56,8996955,20,398,50177844
201912,30,085000,093,0110,11397 ,00000 ,33525 ,999,99999,2, ,59701      ,4,8,12,Butte-Silver Bow,47,47,4925332,9,18,2220000,0,0,0,0,0,0,47,47,4925332,9,18,2220000,0,0,0,0,0,0
201912,30,097000,013,    ,99990 ,00000 ,21489 ,999,24500,2, ,59401      ,4,8,12,Cascade County Unincorporated Area,80,80,24674114,0,0,0,0,0,0,0,0,0,80,80,24674114,0,0,0,0,0,0,0,0,0
201912,30,117000,015,    ,99990 ,00000 ,3490 ,999,99999, , ,594420459  ,4,8,0,Chouteau County Unincorporated Area,11,11,3057461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,249000,009,0270,29575 ,00000 ,438 ,999,13740, , ,59029      ,4,8,12,Fromberg town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,253000,031,    ,99990 ,00000 ,40184 ,999,99999, , ,59715      ,4,8,12,Gallatin County Unincorporated Area,349,349,99091337,25,50,8619085,6,18,2181614,1,24,3078288,349,349,99091337,25,50,8619085,6,18,2181614,1,24,3078288
201912,30,273000,021,0285,31450 ,00000 ,4935 ,999,99999, , ,59330      ,4,8,0,Glendive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,289000,013,1370,32800 ,00000 ,58505 ,999,24500, ,1,594035021  ,4,8,12,Great Falls,42,42,9012886,0,0,0,0,0,0,1,12,1002000,42,42,9012886,0,0,0,0,0,0,1,12,1002000
201912,30,293000,081,0300,33775 ,00000 ,4348 ,999,99999, , ,59840      ,4,8,0,Hamilton,11,11,1485115,5,10,863750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,313000,049,0325,35600 ,00000 ,28190 ,999,99999, , ,59623      ,4,8,12,Helena,48,48,13050495,12,24,4596345,30,117,15010137,3,15,1498782,48,48,13050495,12,24,4596345,30,117,15010137,3,15,1498782
201912,30,317000,041,    ,99990 ,00000 ,6668 ,999,99999, , ,595010231  ,4,8,0,Hill County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,341000,043,    ,99990 ,00000 ,9185 ,999,99999, , ,596320249  ,4,8,12,Jefferson County Unincorporated Area,3,3,853191,1,2,344763,0,0,0,0,0,0,3,3,853191,1,2,344763,0,0,0,0,0,0
201912,30,349000,033,0365,39925 ,00000 ,343 ,999,99999, , ,59337      ,4,8,12,Jordan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,361000,029,0375,40075 ,00000 ,19927 ,999,99999, , ,59903      ,4,8,12,Kalispell,106,106,27460345,19,38,5815647,8,29,3319350,3,72,6400000,106,106,27460345,19,38,5815647,8,29,3319350,3,72,6400000
201912,30,449000,063,0455,50200 ,00000 ,66788 ,999,33540, ,1,59802      ,4,8,12,Missoula,252,252,68715088,3,6,439927,5,18,652007,10,164,16393440,252,252,68715088,3,6,439927,5,18,652007,10,164,16393440
201912,30,453000,063,    ,99990 ,00000 ,42511 ,999,33540, , ,59808      ,4,8,12,Missoula County Unincorporated Area,169,169,25226890,8,16,1379816,2,8,251074,4,26,973555,169,169,25226890,8,16,1379816,2,8,251074,4,26,973555
201912,30,457000,027,0470,51550 ,00000 ,193 ,999,99999, , ,594640098  ,4,8,0,Moore town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,513000,047,0530,58750 ,00000 ,4488 ,999,99999, , ,59860      ,4,8,5,Polson,10,10,2545875,0,0,0,0,0,0,2,10,1053734,7,7,1613000,0,0,0,0,0,0,0,0,0
201912,30,601000,083,0590,67900 ,00000 ,5191 ,999,99999, , ,59270      ,4,8,7,Sidney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,681000,057,0655,77125 ,00000 ,190 ,999,99999, , ,59755      ,4,8,0,Virginia City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,705000,029,0670,79825 ,00000 ,6357 ,999,99999, , ,59937      ,4,8,12,Whitefish,169,169,68844870,4,8,1451000,4,13,3048345,2,18,3343500,169,169,68844870,4,8,1451000,4,13,3048345,2,18,3343500
201912,32,001000,003,0010,06500 ,00000 ,15023 ,332,29820, , ,89005      ,4,8,12,Boulder City,33,33,11030283,0,0,0,0,0,0,0,0,0,33,33,11030283,0,0,0,0,0,0,0,0,0
201912,32,005000,017,0015,08500 ,00000 ,1130 ,999,99999, , ,890081006  ,4,8,10,Caliente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,32,009000,007,0020,08900 ,00000 ,2368 ,999,99999, , ,89822      ,4,8,12,Carlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,32,013000,510,0025,09700 ,00000 ,55274 ,456,16180, ,1,89701      ,4,8,4,Carson City,172,172,45786252,0,0,0,1,3,381851,6,73,7288654,59,59,15855784,0,0,0,0,0,0,0,0,0
201912,32,017000,001,    ,99990 ,00000 ,16271 ,999,99999, , ,894062748  ,4,8,12,Churchill County Unincorporated Area,79,79,14266051,0,0,0,0,0,0,0,0,0,79,79,14266051,0,0,0,0,0,0,0,0,0
201912,32,021000,003,    ,99990 ,00000 ,862524 ,332,29820, , ,89118      ,4,8,12,Clark County Unincorporated Area,3121,3121,686791858,17,34,6345419,28,93,16392218,60,1647,174260912,3121,3121,686791858,17,34,6345419,28,93,16392218,60,1647,174260912
201912,32,025000,005,    ,00000 ,00000 ,46997 ,999,99999, , ,89423      ,4,8,11,Douglas County,160,160,73384967,0,0,0,0,0,0,0,0,0,148,148,68402380,0,0,0,0,0,0,0,0,0
201912,32,029000,007,0035,22500 ,00000 ,18297 ,999,99999, , ,89801      ,4,8,12,Elko,48,48,9429477,0,0,0,0,0,0,0,0,0,48,48,9429477,0,0,0,0,0,0,0,0,0
201912,32,033000,007,    ,99990 ,00000 ,22451 ,999,99999, , ,89801      ,4,8,12,Elko County Unincorporated Area,85,85,11783721,3,6,537311,0,0,0,0,0,0,85,85,11783721,3,6,537311,0,0,0,0,0,0
201912,32,049000,001,0045,24100 ,00000 ,8606 ,999,99999, , ,89406      ,4,8,12,Fallon,18,18,3651926,1,2,139828,0,0,0,0,0,0,18,18,3651926,1,2,139828,0,0,0,0,0,0
201912,32,050000,019,0048,24900 ,00000 ,19368 ,999,99999, , ,89408      ,4,8,10,Fernley,175,175,49403449,0,0,0,0,0,0,0,0,0,146,146,42784957,0,0,0,0,0,0,0,0,0
201912,32,057000,003,0058,31900 ,00000 ,257729 ,332,29820, ,1,89015      ,4,8,12,Henderson,2314,2314,634763271,0,0,0,0,0,0,20,512,25483204,2314,2314,634763271,0,0,0,0,0,0,20,512,25483204
201912,32,061000,013,    ,99990 ,00000 ,9132 ,999,99999, , ,89445      ,4,8,12,Humboldt County Unincorporated Area,5,5,861180,0,0,0,0,0,0,0,0,0,5,5,861180,0,0,0,0,0,0,0,0,0
201912,32,065000,015,    ,00000 ,00000 ,5775 ,999,99999, , ,89820      ,4,8,12,Lander County,3,3,430682,0,0,0,0,0,0,0,0,0,3,3,430682,0,0,0,0,0,0,0,0,0
201912,32,069000,003,0065,40000 ,00000 ,583756 ,332,29820, ,1,89107      ,4,8,12,Las Vegas,1885,1885,517613570,0,0,0,0,0,0,10,780,95585894,1885,1885,517613570,0,0,0,0,0,0,10,780,95585894
201912,32,073000,017,    ,99990 ,00000 ,4215 ,999,99999, , ,89043      ,4,8,1,Lincoln County Unincorporated Area,9,9,2518438,0,0,0,0,0,0,0,0,0,1,1,285178,0,0,0,0,0,0,0,0,0
