@type|@id|name|name:en|place|wikidata|@lat|@lon
way|23400987|Cassiar Bar||islet|Q22449134|61.8078124|-134.9976320
way|23480544|Motu Toena||islet||-23.3425476|-149.4135007
way|23480545|Motu Roa||islet||-23.3465442|-149.4098814
way|23480577|Tuhaupatoru||islet||-23.8777106|-147.6061936
way|23481289|To’opua||island|Q31932279|-16.5178692|-151.7674390
way|23481324|Hautumaire||islet||-16.2600314|-151.8043469
way|23536493|Dog Island||islet||64.1022405|-139.4564583
way|23536494|Sister Island||islet||64.0942849|-139.4556922
way|23537200|Twelve Mile Island||island||63.9714467|-139.6747645
way|23559284|Ogilvie Island||island||63.5632115|-139.7343944
way|23610411|Martin Island||islet||71.2011277|-155.4601882
way|23623079|Qelelevu Island||island|Q3490985|-16.0900394|-179.1618874
way|29698367|Belle Island||islet||64.7910362|-141.1927060
way|29698369|Goose Island||island||64.7431557|-141.0338373
way|42010431|Johnston Island|Johnston Island|island|Q131008|16.7289514|-169.5335456
way|42062497|Eastern Island|Eastern Island|island||28.2118372|-177.3353634
way|42063257|North Island|North Island|islet||27.9246959|-175.7382331
way|42063286|Seal Kittery Island||islet||27.7629736|-175.9432433
way|42063327|Green Island||islet||27.7735708|-175.9075356
way|42063721|Disappearing Island|Disappearing Island|islet||23.6436532|-166.1711521
way|42063729|Tern Island|Tern Island|islet|Q6354784|23.8699199|-166.2845456
way|42063732|Shark Island|Shark Island|islet||23.8528206|-166.3240622
way|42063742|East Island|East Island|islet|Q57664143|23.7870437|-166.2090397
way|42063743|La Perouse Pinnacle|La Perouse Pinnacle|islet|Q1637713|23.7690623|-166.2609978
way|42063753|Mokumanamana|Necker Island|islet|Q853419|23.5764767|-164.7005006
way|44119879|Nassau||island|Q961641|-11.5606359|-165.4150231
way|44120038|Gull Island||islet||-13.2492454|-163.0771929
way|44765201|King Island|King Island|island|Q126043|64.9718589|-168.0733484
way|50330975|Rim Island #1||islet||21.2849620|-157.7042831
way|53330805|Kalka Island||island||65.7686534|-150.0014704
way|53330807|Sightas Island||islet||65.8695052|-149.7735834
way|56249702|Moropunga Island|Moropunga Island|island|Q108558195|-43.7613849|-176.4892326
way|56283575|Houruakopara Island|Houruakopara Island|island|Q32291680|-44.1012105|-176.5232939
way|56285510|Pinnacles||island||-44.0628344|-176.4186599
way|56285614|Boundary Rock||islet|Q125703196|-44.0624607|-176.3797890
way|58370753|Te Wakaru Island|Te Wakaru Island|island|Q125869629|-43.7384262|-176.1965333
way|58388170|Motuhinahina Island||island|Q125689356|-43.8963526|-176.4883939
way|69964034|Haines Island||island||64.7880397|-147.7745943
way|69964661|Meridian Island||island||64.7820388|-147.6242009
way|71218083|Wenrich Island||islet||64.7848888|-147.9264096
way|71218297|Byers Island||islet||64.7939281|-147.9363017
way|71270681|Hadley Island||island||64.7006742|-148.2203331
way|71270720|Sam Charley Island||islet||64.7150475|-148.1793528
way|71270930|Whiskey Island||islet||64.6541304|-148.3551341
way|71308225|Whiskey Island||islet||64.6576783|-148.3956884
way|87798864|Tanadak Island|Tanadak Island|islet|Q9300412|51.3549158|-179.0184871
way|88311639|Teraina|Teraina Island|island|Q911037|4.6839428|-160.3804142
way|90424381|Lepuia'i||islet||-13.8596620|-172.1149801
way|95907704|Motu Mokohe||islet||-9.3615895|-140.0176620
way|95908751|Motu Oa||islet|Q2292641|-9.4796647|-140.0469143
way|95908752|Motu Mouku||islet||-9.4068310|-140.1282958
way|95908753|Motu Tamuko||islet||-9.4565944|-140.0381799
way|95908754|Motu Takaae||islet||-9.4659904|-140.0726381
way|95908755|Motu Papati||islet||-9.4514015|-140.0327733
way|95908756|Motu Kuara||islet||-9.4173571|-140.1157235
way|97239669|Motu Mututupe||islet||-16.5574520|-151.5085116
way|97239672|Motu Reia||islet||-16.5591594|-151.5075221
way|97239674|Motu Moie||islet||-16.5580134|-151.5118913
way|97243627|Motu Niuniu||islet||-16.5592365|-151.4719065
way|97243634|Motu Tetuhinu||islet||-16.5572171|-151.4967494
way|97243639|Motu Atahiri||islet||-16.5566856|-151.4876074
way|97243641|Rohatu||islet||-16.5593223|-151.4695049
way|97243643|Tauhea||islet||-16.5595627|-151.4704615
way|98073522|Motu Papai||islet||-9.3406621|-140.0635043
way|98074538|Motu Kuee||islet||-9.3344205|-140.0812857
way|98962541|Motuhane||islet||-8.9364384|-139.5290581
way|99121232|Motutina||islet||-8.8664283|-139.5893787
way|99121242|Epiti||islet||-8.8636343|-139.5922949
way|99121259|Motutapu||islet||-8.8633861|-139.5516634
way|104934185|Bluefish Island||island||61.5937821|-162.0184923
way|104934186|Blade Island||island||61.5947415|-161.9732058
way|104934194|Willow Island||island||61.5686832|-161.9668651
way|104934197|Arbor Island||island||61.8386383|-162.0806167
way|104971337|Horse Island||island||62.0788322|-159.9688690
way|104971338|Salmon Island||island||62.1686298|-159.7036876
way|104971342|Great Paimiut Island||island||61.9599209|-160.0961013
way|104971353|Circle Island||island||61.7586696|-161.3190585
way|104981157|Bullfrog Island||island||63.7300114|-159.2614304
way|104981161|Eagle Island||island||63.5590940|-159.4614937
way|104981165|Quail Island||island||63.9075592|-159.0691742
way|104981178|Morgan Island||islet||63.9800614|-158.9261198
way|104987356|Big Eightmile Island||island||64.1346299|-158.6723040
way|104987377|Little Eightmile Island||island||64.1726046|-158.6837195
way|104987409|Halfway Island||island||64.4861648|-158.4112455
way|104993831|Cat Island||island||64.7985896|-157.1892110
way|104993833|Lark Island||island||64.8041058|-156.9991424
way|104993836|Bishop Rock Island||island||64.8286913|-157.4499698
way|104993837|Nulato Island||island||64.7075657|-158.0907726
way|104993857|Hen Island||island||64.7984659|-157.0994703
way|104993862|Big Island||island||64.7644892|-157.9600406
way|104993865|Cook Island||island||64.8143755|-157.0709940
way|104993871|Koyukuk Island||island||64.8915071|-157.6031992
way|104996281|Fish Island||island||64.6473618|-156.5295243
way|104996336|Yuki Island||islet||64.7217279|-156.0716206
way|104996408|Melozi Island||island||64.7642235|-155.6705396
way|104996422|Dainty Island||islet||64.7014525|-156.2613066
way|105020006|Kit Island||islet||64.8958562|-154.9288224
way|105020010|Ham Island||island||64.8766682|-154.8804025
way|105020016|Desha Island||islet||64.8892958|-154.9680113
way|105020026|Ninemile Island||island||64.8306879|-155.2201453
way|105020029|Straight Island||island||64.7940698|-155.3761326
way|105020031|Fox Island||island||64.9017800|-154.8533597
way|105024288|Lady Island||islet||65.0633434|-153.8724802
way|105024305|Swanson Island||island||65.1814923|-152.7416044
way|105024322|Tozitna Island||island||65.1225422|-152.4402449
way|105024332|Burns Island||islet||65.0544062|-153.8557928
way|105024338|Station Island||islet||65.1386920|-152.5527282
way|105024344|Chokoyik Island||island||65.0528633|-153.9326685
way|105024365|Lange Island||islet||65.1261025|-153.1948952
way|105024367|Youngs Island||island||65.0804257|-153.7013098
way|105024520|Henry Island||island||65.0258669|-154.0187693
way|105024522|Circle Island||islet||65.1148362|-152.4305999
way|105024527|Darwin Island||island||65.1878744|-152.9694526
way|105024550|Basco Island||islet||65.1317504|-152.5666303
way|105024558|Weir Island||island||65.1218085|-153.4480190
way|105024569|Liner Island||islet||65.1363028|-153.5116506
way|105042528|Fish Creek Island||island||65.0776248|-151.6535863
way|105050367|Minook Island||island||65.5304121|-150.1415156
way|105050394|Crescent Island||island||65.7510373|-149.8232268
way|105050419|Sixmile Island||islet||65.1934128|-151.8862176
way|105050423|Tanana Island||island||65.1461122|-152.0305938
way|105050428|Bull Island||island||65.1707907|-152.1762353
way|105050437|Sixteenmile Island||islet||65.1809199|-151.6230153
way|105050446|Twelvemile Island||islet||65.1978636|-151.7702064
way|105050493|Long Island||island||65.1603633|-152.0979163
way|105050500|Leonard Island||island||65.1489590|-152.1561027
way|105050503|Mission Island||islet||65.1675383|-151.9844882
way|105055028|Gull Island||islet||66.1511732|-148.5229784
way|105055033|Jackson Island||island||66.0052655|-148.9839128
way|105055038|Chetlechak Island||island||65.9712641|-149.2483375
way|105055044|Theodore Island||island||65.9865826|-149.0401898
way|105060237|Murray Island||island||65.0036993|-151.6645432
way|105068027|Junction Island||islet||64.8888876|-150.3386736
way|105137355|Peace Island||island||66.2427067|-148.1071940
way|105137357|Marten Island||island||66.2219884|-148.1089116
way|105137361|Kings Slough Island||island||66.2116372|-148.3525227
way|105231124|Oscar Island||island||66.2328418|-147.8074393
way|105231125|Victor Island||island||66.2442179|-147.7704777
way|105231128|Whirlpool Island||island||66.2692133|-147.6282272
way|105283382|Gull Island||islet||57.7771091|-152.4219989
way|105283389|Refuge Island||islet||57.7461641|-152.2997800
way|106894884|Joe Devlin Island||island||66.4202998|-147.0525489
way|107024507|Deadman Island||island||66.5354719|-146.5019631
way|107695306|Aurora Spit||islet||59.6953409|-151.1115001
way|108221141|Canoe Island||island||59.5628923|-139.7470243
way|108365315|Campground Island||islet||61.5480560|-149.8747565
way|108365317|Long Island||islet||61.5427101|-149.8801720
way|108514048|Freundly Island||islet||61.5168402|-150.0513554
way|108514053|Flat Lakes Island||islet||61.5277447|-150.0188639
way|109383823|Bell Island||island||61.4357444|-150.5058080
way|114215634|Motu Tauvini||islet||-16.9865831|-149.5654161
way|114215636|Motu Hiraanae||islet||-16.9880769|-149.5562752
way|114215637|Horoatera||island||-16.9928377|-149.5443573
way|119937569|Round Island||islet||57.7803262|-152.4181210
way|137538732|Anaa||island||-17.3736519|-145.5570034
way|138623366|остров Геральд|Herald Island|island|Q1586913|71.3800521|-175.6325698
way|139535629|Îles Maria|Maria Islands|island|Q1632713|-21.8090465|-154.7088944
way|139554223|Île Tapiko||islet||-27.6444344|-144.3169743
way|139732850|Apolima||islet|Q618891|-13.8238572|-172.1513006
way|139811309|Aleutski Island||island|Q49631581|57.0450048|-135.3402484
way|139811338|Love Island||islet|Q49654873|57.0442972|-135.3465590
way|139847715|Namu'a Island||island||-14.0220716|-171.4157876
way|139847730|Fanuatapu Island||island||-14.0135155|-171.3999366
way|144893449|Ilput Island||islet|Q49642285|56.9043827|-135.3751984
way|147232429|Kāohikaipu Island||islet|Q49650062|21.3203487|-157.6563209
way|147232433|Popoia||islet||21.3998171|-157.7203295
way|147232438|Big Mokolua||islet||21.3917564|-157.6987527
way|147232460|Little Mokolua||islet||21.3876617|-157.6975854
way|147232464|Mānana|Mānana Island|islet|Q1500544|21.3288648|-157.6572714
way|147232470|Mokoliʻi||islet|Q1501136|21.5097043|-157.8294156
way|147237335|Koko Isle||islet||21.2821239|-157.7055285
way|147237367|Duck Island||islet||21.2858708|-157.7174996
way|147992937|Libby Island||island||58.2761919|-136.7807426
way|147992987|Zip Rock||islet||58.2054012|-136.6641307
way|151352057|Birch Island||islet||59.3413405|-135.8958471
way|159130850|Egg Island||islet||60.8613622|-135.1848311
way|159269264|Magolailai Island||island||-17.4735354|-179.1697655
way|161262992|Egg Island||island||63.6078567|-161.7403516
way|163602552|Nikumaroro||island|Q1050891|-4.6756403|-174.5177322
way|163986188|Mokuʻauia||islet|Q1943240|21.6627640|-157.9230367
way|172909971|Motu Takatai||islet||-8.8834615|-139.5949958
way|173061857|Motu Papa||islet||-9.4164234|-140.1149237
way|173061862|Motu Kau||islet||-9.4299538|-140.1086446
way|177130944|Kid Island||island||-17.4756594|-179.1669613
way|184570381|Malatea||islet||-8.5757044|-172.4838571
way|184570384|Motu O Tenumi||islet||-8.5772670|-172.4905608
way|184570385|Motu Atea||islet||-8.5727569|-172.4752964
way|184570386|Motu O Te Niu||islet||-8.5751811|-172.4822119
way|184570388|Hakea O Fata||islet||-8.5762630|-172.4876296
way|184570390|Tama Hakea||islet||-8.5732019|-172.4764124
way|184570391|Tuhia A Kava||islet||-8.5746970|-172.4804984
way|184570392|Hakea O Himi||islet||-8.5743375|-172.4798252
way|184570394|Hakea Lahi Ki Matagi||islet||-8.5738355|-172.4770352
way|184570398|Hakea O Hoi||islet||-8.5759749|-172.4857831
way|188827079|Gull Island||island||70.3655213|-148.3665355
way|199577615|Ship Rock||island||56.9986556|-153.3764191
way|203159577|Oarlock Island||island||70.9434860|-155.6672968
way|207894405|Motu Mate||islet||-15.6067311|-175.6521662
way|207894413|Motu Lahi||islet||-15.5997485|-175.6389425
way|209836911|Motu To’a Marō||islet||-16.8500225|-151.4882943
way|209838170|Motu Nao Nao||islet||-16.9173033|-151.4258219
way|210127749|Motu Pūna’eroa||islet||-16.8927363|-151.4856840
way|210180202|Motu Tutae||islet||-16.6027651|-151.5655378
way|210180204|Motu Avi||islet||-16.6011642|-151.5642744
way|210180209|Motu Tautau||islet||-16.6066195|-151.5659709
way|211513514|Motu Ahi||islet||-17.5509937|-149.7759487
way|211515323|Oatara||islet||-16.8445440|-151.3345322
way|213212127|Motu Irioa||islet||-17.4856833|-149.9024915
way|217074208|Flat Island||islet||60.1033479|-154.5570335
way|217074210|Tommy Island||islet||60.2440791|-154.2443561
way|217236380|Explorer Island||island||60.4881321|-150.2663194
way|217805864|Motu Pito Pito||islet||-16.5595828|-151.4657546
way|217805865|Motu Avera||islet||-16.5587203|-151.4758801
way|217806008|Motu Oromahana||islet||-16.5613894|-151.4533804
way|218649763|Sheep Island||islet||59.0800284|-158.4511016
way|219461508|Motu Vananui||islet||-16.4516575|-151.7705184
way|220369763|Motu Topati||islet||-16.7489753|-150.9747127
way|221399573|Motu Nono||islet||-17.7223140|-149.2788214
way|222125096|Scott Island||island|Q1345909|-67.3788548|-179.9113617
way|222200012|Driscoll Island||island||-76.1843897|-147.0943769
way|222200013|Farmer Island||island||-76.6052439|-147.0520339
way|222200014|Hannah Island||island||-76.6631438|-148.8501814
way|222200015|Hutchinson Island||island||-76.7722663|-148.9456543
way|222200016|Kramer Island||island||-77.2289764|-147.1395155
way|222200017|Madden Island||island||-77.4456170|-149.0095576
way|222200018|Moody Island||island||-77.3362882|-149.2897531
way|222200019|Morris Island||island||-76.6155929|-147.7795916
way|222200020|Nolan Island||island||-77.2133304|-147.3967601
way|222200021|Przybyszewski Island||island||-76.9592098|-148.8665650
way|222200023|Radford Island||island||-76.9078845|-146.6247034
way|222201170|Cruzen Island||island|Q5190346|-74.7478809|-140.3326253
way|222202444|Orr Island||island|Q7104055|-77.5573070|-149.3367848
way|222214934|Bandy Island||islet||-75.0627430|-137.8650689
way|223012128|Terua’ē’a||islet||-17.6398250|-149.3061498
way|223019685|MOTU PARATAITO||islet||-17.7361336|-149.5790250
way|223206065|Aihutu||islet||-17.8357842|-149.1264362
way|233578246|Battery Island||island||57.0589479|-135.3818223
way|236192977|Motu Iti||islet||-8.9389336|-140.1082346
way|236192978|Hatukau||islet||-8.9262471|-140.0696876
way|238266481|Ring Island||island||57.0378227|-135.2920330
way|238266482|Dove Island||island||57.0399260|-135.2922473
way|238266499|Guertin Island||island|Q49639881|57.0387443|-135.2858398
way|238269228|Alexander Rock||islet||57.0429115|-135.3390141
way|238269524|Ferebee Rock||islet|Q49616312|57.0336971|-135.3395666
way|238897192|Bare Island||island||57.9535522|-153.0785316
way|238897194|Dry Spruce Island||island||57.9532009|-153.0439221
way|240067651|Bare Island||islet||57.1480273|-135.5946039
way|240989047|Bart Island||island||57.0374735|-135.2713758
way|242932824|Yalus||islet||51.9798497|-176.6319547
way|243640314|Lagoon Island||island||58.4592946|-135.8714354
way|243737327|Grave Island||islet||57.7751555|-135.1988321
way|244119238|False Island||islet||57.5304983|-135.2166863
way|247097658|Mangere||islet|Q6748972|-18.8683894|-159.7504297
way|247099278|Tavaeruaiti||islet|Q7688990|-18.8911140|-159.7427800
way|247099280|Papau||islet|Q7132521|-18.8825032|-159.7497163
way|247099283|Tavaerua||islet|Q7688989|-18.8939340|-159.7408441
way|247101608|Muritapua||islet|Q6938744|-18.9148808|-159.7299188
way|247102787|Sand Bar|Sand Bar|islet||-18.9345010|-159.7418018
way|247102789|Tapuaeta Cay||islet|Q104846149|-18.9397542|-159.7357843
way|247103767|Motukitiu||islet|Q6918748|-18.9484430|-159.7324790
way|247104670|Rapota||islet|Q7294286|-18.9283327|-159.7577240
way|247104671|Moturakau||islet|Q6918768|-18.9253242|-159.7501722
way|247106515|Maina||islet|Q6736232|-18.9140964|-159.8350936
way|247106516|Maina Iti||islet||-18.9107129|-159.8278371
way|248015054|Northstar Island||islet||70.4909469|-148.6978021
way|249072111|Swan Island||islet||67.1178129|-154.3639318
way|251869476|Sand Island||islet|Q31872174|16.7456241|-169.5115742
way|251871971|Elrington Island||island||59.9849947|-148.1220056
way|251871999|Bettles Island||islet||60.0488018|-147.9945442
way|251872340|Izmaylou Island||islet||60.0090168|-147.9891907
way|251872347|Danger Island||island||59.9251500|-148.0785935
way|251872353|Flemming Island||island||60.1656074|-148.0237154
way|251872388|Gage Island||islet||60.1892613|-148.0124956
way|252217572|Little Mummy Island||islet||60.4682285|-146.0439209
way|252217579|Mummy Island||island||60.4627048|-146.0100892
way|252218531|Observation Island||island||60.5984017|-145.7406192
way|252700900|Kigul Island||islet||53.0466135|-168.4444259
way|252705900|Samalga Island|Samalga Island|island|Q181611|52.7855627|-169.2031100
way|252763654|Poa Island|Poa Island|islet|Q937581|54.1283109|-165.5000678
way|252763660|Tangik Island||islet||54.1448497|-165.4847317
way|252780436|Rootok Island|Rootok Island|island|Q915708|54.0455472|-165.5280333
way|252782569|Basalt Rock||islet||54.1077653|-165.3756472
way|252790406|Kaligagan Island|Kaligagan Island|island|Q1544015|54.1427834|-164.9123349
way|252790486|Derbin Island||islet|Q915717|54.0697352|-165.1538511
way|254258406|Tooth Island||islet||52.2045012|-174.1880731
way|254258408|Bingo Island||islet||52.2047995|-174.1910889
way|254298568|Bird Island||islet|Q865049|54.6674328|-163.2902368
way|254298592|Rock Island||islet||54.6135809|-163.6314274
way|254573695|Island Rock||islet||54.8594032|-163.4139361
way|255079815|Prominent Rock||islet||54.6547386|-163.4256006
way|259007159|Richthofen Island||island||61.0983769|-135.1677898
way|261165651|Spectacle Island||island|Q131820564|55.1080986|-159.7321753
way|261165668|Peninsula Island||island|Q49668723|55.1796853|-159.6568696
way|261165685|Bendel Island||island|Q49632717|55.0768588|-159.7918880
way|261165723|Near Island||island|Q49662107|54.9417744|-160.0477697
way|261165727|The Whaleback||islet||55.2800903|-160.0845974
way|261165728|Turner Island||island|Q131820616|55.0335309|-159.8354837
way|261165735|Gull Island||island||55.4079201|-160.6426318
way|261165738|Feet Rock||islet||55.3450235|-160.0539578
way|261166323|Round Island||island||55.3415871|-160.6208931
way|261166332|Range Islet||islet||55.3340004|-160.6181746
way|261166899|Elephnt Rock||island||55.1663617|-160.4955228
way|261166932|Cross Island||island||55.1773437|-160.4860355
way|261167502|Little Egg Island||island||55.2814101|-160.5265524
way|261167539|Egg Island||island||55.2799833|-160.5184528
way|261248578|Susui Island||island||-17.3458788|-178.9553052
way|261292878|Atkins Island||island||55.0563554|-159.3144416
way|261292928|Herendeen Island||island||55.0662769|-159.4127317
way|261292929|Hall Island||islet||55.0810764|-159.4857371
way|261320835|John Island||island|Q49644626|54.9795958|-160.1889060
way|261321383|Macks Head Island||islet||55.1234987|-160.0183356
way|262162174|Long Island||islet||56.9989548|-135.3525085
way|264141986|Te Motu o Umurua||islet|Q104854073|-10.0164224|-161.0808053
way|264141987|Motu Okakara||islet||-10.0239818|-161.0849493
way|264141989|Motu Pakapaka||islet||-10.0175985|-161.0829625
way|264141990|Hunanui||islet||-10.0219724|-161.0840039
way|264141993|Motu Ngangie||islet||-10.0198462|-161.0834648
way|264141994|Teutokono||island||-10.0060163|-161.0871533
way|264146929|Turtle Island||islet||-13.2077852|-163.1263053
way|264146931|One Tree Island||islet||-13.2131274|-163.1286731
way|265869469|Tapuaetai||islet|Q7684858|-18.9374054|-159.7360263
way|266280766|Aitutaki||island|Q223379|-18.8585167|-159.7788764
way|267065967|Angarei||islet|Q4761953|-18.8571143|-159.7535703
way|267988676|Magnetic Island||island|Q20712348|60.2437780|-152.8511992
way|270762027|Galankin Island||islet|Q49638719|57.0311050|-135.3282629
way|271532593|Stump Island||island||70.4168283|-148.6373842
way|271532598|Pingok Island||island||70.5544966|-149.5432593
way|271532617|Egg Island||island||70.4397975|-148.7584450
way|271532619|Leavitt Island||island||70.5681558|-149.7190758
way|271532622|Reindeer Island||island||70.4778551|-148.3573632
way|271667553|Howe Island||island||70.3152851|-147.9827562
way|273388592|Oooguruk Island||islet||70.4956448|-150.2508074
way|276208635|Belvedere Island||island||70.2949326|-147.0082445
way|277725470|Mōkōlea Rock||islet|Q1959544|21.4319513|-157.7195072
way|278736761|Magic Island||island||57.0981729|-135.4011017
way|288827275|Moss Island||islet||59.5711974|-151.2701420
way|290799763|Sixty Foot Rock||island||59.5504066|-151.4673751
way|291329070|Division Island||islet||59.4213538|-150.6945460
way|293132254|Range Island||island||55.3541515|-160.5044479
way|297660590|Entrance Island||island||55.0921854|-161.8199659
way|299536983|Harris Island||island||57.0345292|-135.2774979
way|299564721|Agligadak Island||islet||52.1024597|-172.9025406
way|299564722|Sagigik Island||island|Q2211822|52.0090660|-173.1563150
way|300543006|Alice Island||island||57.0467079|-135.3432573
way|300721984|Luce Island||islet||57.0112057|-135.3235169
way|300721987|Cobb Island||islet||57.0134658|-135.2945709
way|301841397|Laulaunui Island||islet||21.3643934|-158.0134819
way|303131136|Motu 'a'ali||islet||-15.6012506|-175.6545189
way|303264712|Tafuna||islet||-15.9635461|-173.8004454
way|303264713|Nukuseilala||islet||-15.9620658|-173.7984701
way|303264714|Si'i Ka'e Ha||islet||-15.9614443|-173.7973490
way|303264715|Atutunu||islet||-15.9649120|-173.7999430
way|303264716|Vuia||islet||-15.9642768|-173.7986113
way|303265358|Tavili||islet||-15.9583752|-173.8032746
way|303265359|Wesley||islet||-15.9568187|-173.8028505
way|304174851|Puho'ava||islet||-20.2488789|-174.7885990
way|304174852|Loto||islet||-20.2559363|-174.7906504
way|304174853|Tefisi||islet||-20.2603797|-174.7891618
way|304335013|Nomuka Iki||islet||-20.2827264|-174.8065175
way|304335027|Muifuiva||islet||-20.2690056|-174.8176822
way|304660454|Big Island||island||61.3210127|-150.6152291
way|305208387|Uonukuhahake||island|Q2341498|-19.9650874|-174.4826472
way|305830217|Pepea||island|Q15265950|-20.0439122|-174.7076613
way|306069887|Pinnacle Rock||islet||-22.3508992|-176.2033721
way|306390226|Motu Iti||islet||-8.7950549|-140.0487968
way|306390227|Poikou||islet||-8.7908912|-140.0327707
way|309265527|Cutter's Island||island||21.3356802|-158.0877737
way|310263126|Hakea||islet||-9.4372732|-171.2015025
way|310263128|Hakea Mahanga||islet||-9.4332663|-171.1985582
way|310263130|Mulifenua||islet|Q2657505|-9.3298993|-171.2075599
way|310585003|Motuhaga||islet|Q1851560|-9.2034306|-171.8457534
way|311055153|Lua'ofa||islet||-18.7189460|-174.0548696
way|311684136|Mokunui||islet||21.3680996|-157.9494034
way|313686916|Po'onika||islet||-9.7093858|-139.0198459
way|314722570|Motu Tapu||islet||-9.7471602|-138.7971354
way|314722571|Motu Ofio||islet||-9.7383006|-138.8074453
way|314722573|Motu Anakee||islet||-9.8148530|-139.0401495
way|314722574|Motu Oa||islet||-9.8065054|-138.8965268
way|314722575|Motu Hoke||islet||-9.7083222|-138.9682567
way|314722576|Motu Oa||islet||-9.7563450|-138.8058986
way|314833929|Ngofonua||islet||-21.1894223|-175.1632972
way|315070341|Mounu||islet||-21.1692877|-175.1266590
way|316580697|Line Island||island||57.0569235|-135.3815085
way|316587087|Caution Island||islet||56.9365673|-135.3618011
way|317724676|Kamennoi Island||islet||56.9371433|-135.4083252
way|320342960|Fonualei||island|Q1427939|-18.0227324|-174.3164770
way|323854176|Kanaha Rock||islet||21.1309348|-156.7051689
way|323854177|Mokuhoʻoniki||islet||21.1323207|-156.7027347
way|325042821|Tefitomaka||islet||-18.7277347|-174.1509464
way|326839999|Kolotahi||islet||-18.6416332|-174.0097754
way|326840012|Kitu||islet||-18.6848988|-174.0666974
way|326840013|Luafatu||islet||-18.6708998|-174.0743977
way|326840014|Tu'ungasika||islet||-18.6597655|-174.0689780
way|326848540|Kiato||islet||-18.6539148|-173.9410866
way|326848541|Nuku||islet||-18.6619107|-173.9481990
way|326850432|Uatoloa||islet||-18.6388829|-173.9190473
way|329093317|ʻAta||island|Q423507|-22.3406657|-176.2059586
way|331165977|Lehua Island|Lehua Island|islet|Q1789871|22.0219076|-160.0952410
way|331795737|Fetokopunga||islet||-20.3036172|-174.5345360
way|331795738|Lalona||islet||-20.3472666|-174.5214929
way|331795739|Telekitonga||islet||-20.3953482|-174.5313002
way|331795740|Telekivavau||islet||-20.3152261|-174.5213732
way|331797146|'O'ua||island|Q4540506|-20.0381765|-174.6820715
way|331797147|Fatumanongi||islet|Q5438037|-19.7692166|-174.7282262
way|331975551|Alinonga||islet||-18.7089080|-174.0791736
way|331975553|Lape||islet||-18.7192553|-174.0826579
way|331977178|Hakaufasi||islet|Q5640360|-19.0169805|-174.0094451
way|332641896|Alakipeau||islet||-21.0868499|-175.2442840
way|332641897|Nuku||islet|Q22668384|-21.0879142|-175.0225956
way|332641900|Tau||islet|Q22668379|-21.0212350|-175.0052198
way|333172126|Liesnoi Island||islet||57.0118896|-135.6920988
way|333172127|Goloi Island||islet||57.0119392|-135.6860584
way|333382795|Matu'anua||islet||-18.5715025|-173.9538432
way|333386449|'Utu'ulua||islet||-18.6875947|-173.9883715
way|333386451|'Utumaile||islet||-18.6856934|-173.9871360
way|333386454|Lokosi'i||islet||-18.6825591|-173.9828008
way|333386455|'Utufuleheu||islet||-18.6841527|-173.9855086
way|333386470|Lotuma||islet||-18.6611653|-174.0095567
way|333389374|Lokolahi||islet||-18.6889730|-173.9853703
way|333389375|Mala||islet||-18.6913889|-174.0208027
way|333392911|Foeata||islet||-18.7159369|-174.1368233
way|333392912|Foelifuka||island||-18.7164292|-174.1427356
way|333392913|Fofoa||island|Q22673939|-18.7018872|-174.1375032
way|333392921|Kalau||islet||-18.6923385|-174.1354500
way|333392922|Kulo||islet||-18.7172220|-174.0979662
way|333392923|Luamoko||islet||-18.6836925|-174.1035182
way|333392924|Tangatasito||islet||-18.7141855|-174.0983374
way|333396851|Fetoko||islet||-18.6893461|-173.9547411
way|333396855|Lolo||islet||-18.7051590|-173.9254734
way|333396856|Mafana||islet|Q20460686|-18.6844323|-173.9537792
way|333540984|Afo||islet||-18.7069064|-173.9971211
way|333540985|Fafine||islet||-18.7145396|-173.9778127
way|333540986|Fanautapu||islet||-18.7254596|-173.9834920
way|333540988|Nukutahanga||islet||-18.7243899|-173.9897122
way|333540989|Tapana||islet||-18.7150740|-173.9915871
way|333540990|Tu'anukulau||islet||-18.7193825|-173.9878754
way|334787323|San Juan Island||island||59.4611689|-151.4126215
way|335813935|Elovoi Island||islet||57.5654488|-135.4678497
way|337146978|Nuʻutele Island||islet|Q21847138|-14.1672734|-169.6851274
way|337146979|Nuupule Rock||islet||-14.1735965|-169.6784084
way|337146980|Nuʻusilaelae Island||islet|Q21847142|-14.1718038|-169.6844861
way|337227099|Big Rose Island||islet||57.4559593|-135.5426331
way|337227100|Little Rose Island||islet||57.4590073|-135.5462799
way|338506405|Beehive Island||islet||57.1860791|-135.4358215
way|340209367|Surf Rock||islet||57.0320645|-135.3764336
way|343744313|Gagarin Island||islet||57.0965208|-135.4895033
way|344912241|Funga Fele'ave||islet||-21.1199855|-175.2922048
way|352692031|Viesokoi Rock||islet||56.8697052|-135.4175186
way|354373757|Motuloa||islet||-8.5355840|-172.5080787
way|371867543|Pleasure Island||islet||61.5276405|-150.0145695
way|373996302|McClellan Group||islet||57.0284341|-135.3423501
way|373996303|Whale Island||island||57.0251242|-135.3439123
way|384007371|Logotaua||islet||-9.4060651|-171.1978319
way|384007373|Otano||islet||-9.4112415|-171.1980395
way|384007377|Te Loto||islet||-9.4202729|-171.1967896
way|387210999|Twomile Island||island||59.7328264|-154.7375424
